,GAME_ID,PLAYER_NAME,PTS_home_KobeBryant,FG_PCT_home_KobeBryant,FT_PCT_home_KobeBryant,FG3_PCT_home_KobeBryant,AST_home_KobeBryant,REB_home_KobeBryant,PTS_away_KobeBryant,FG_PCT_away_KobeBryant,FT_PCT_away_KobeBryant,FG3_PCT_away_KobeBryant,AST_away_KobeBryant,REB_away_KobeBryant,MIN_KobeBryant,FGM_KobeBryant,FGA_KobeBryant,FG_PCT_KobeBryant,FG3M_KobeBryant,FG3A_KobeBryant,FG3_PCT_KobeBryant,FTM_KobeBryant,FTA_KobeBryant,FT_PCT_KobeBryant,OREB_KobeBryant,DREB_KobeBryant,REB_KobeBryant,AST_KobeBryant,STL_KobeBryant,BLK_KobeBryant,TO_KobeBryant,PF_KobeBryant,PLUS_MINUS_KobeBryant,PTS_KobeBryant
3551,21201137,Kobe Bryant,0.28421052631578947,0.48325358851674616,0.6176066024759285,0.29691211401425177,0.358974358974359,0.49056603773584906,0.3010752688172043,0.4768856447688564,0.6662777129521588,0.27330779054916987,0.47619047619047616,0.26229508196721313,0.7049723756906077,0.4166666666666667,0.46,0.435,0.0,0.20833333333333334,0.0,0.16,0.10256410256410256,1.0,0.0,0.21739130434782608,0.16129032258064516,0.375,0.1,0.0,0.3333333333333333,0.5,0.5444444444444444,0.3870967741935484
3552,21201110,Kobe Bryant,0.4421052631578947,0.4473684210526315,0.49931224209078406,0.39548693586698325,0.38461538461538464,0.7547169811320755,0.26881720430107525,0.42335766423357657,0.41656942823803966,0.4699872286079183,0.4523809523809524,0.2786885245901639,0.7801104972375691,0.3333333333333333,0.36,0.444,0.0,0.125,0.0,0.28,0.20512820512820512,0.875,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.4583333333333333,0.4,0.2,0.3333333333333333,0.5,0.7,0.3709677419354839
3553,21201093,Kobe Bryant,0.4105263157894737,0.4688995215311002,0.7427785419532323,0.346793349168646,0.28205128205128205,0.5094339622641509,0.5053763440860215,0.5279805352798052,0.5962660443407235,0.425287356321839,0.5714285714285714,0.36065573770491804,0.7892265193370166,0.20833333333333334,0.36,0.278,0.0,0.16666666666666666,0.0,0.36,0.28205128205128205,0.818,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.5833333333333334,0.2,0.0,0.08333333333333333,0.3333333333333333,0.5333333333333333,0.3064516129032258
3554,21201071,Kobe Bryant,0.5684210526315789,0.5430622009569377,0.624484181568088,0.4370546318289786,0.358974358974359,0.49056603773584906,0.5053763440860215,0.4768856447688564,0.7304550758459744,0.31928480204342274,0.35714285714285715,0.32786885245901637,0.6044198895027625,0.25,0.34,0.353,0.0,0.125,0.0,0.72,0.5128205128205128,0.9,0.0,0.08695652173913043,0.06451612903225806,0.125,0.0,0.0,0.5,0.3333333333333333,0.3,0.4838709677419355
3555,21201066,Kobe Bryant,0.6105263157894737,0.49521531100478444,0.6327372764786795,0.34916864608076004,0.38461538461538464,0.5283018867924528,0.6881720430107527,0.708029197080292,0.5087514585764293,0.5810983397190295,0.5476190476190477,0.39344262295081966,0.6262430939226519,0.5,0.42,0.5710000000000001,0.21428571428571427,0.2916666666666667,0.429,0.16,0.15384615384615385,0.667,0.0,0.13043478260869565,0.0967741935483871,0.2916666666666667,0.1,0.1,0.5,0.6666666666666666,0.5,0.5
3556,21201053,Kobe Bryant,0.5263157894736842,0.5287081339712918,0.5653370013755159,0.516627078384798,0.358974358974359,0.5849056603773585,0.5053763440860215,0.36496350364963503,0.6429404900816803,0.29501915708812265,0.30952380952380953,0.5081967213114754,0.6944751381215469,0.4583333333333333,0.54,0.407,0.14285714285714285,0.4166666666666667,0.2,0.48,0.41025641025641024,0.75,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.125,0.0,0.0,0.0,0.16666666666666666,0.4666666666666667,0.5806451612903226
3557,21201032,Kobe Bryant,0.43157894736842106,0.5358851674641147,0.5144429160935351,0.5676959619952493,0.48717948717948717,0.5849056603773585,0.5053763440860215,0.5206812652068127,0.7082847141190198,0.5402298850574713,0.5714285714285714,0.3114754098360656,0.6279005524861878,0.3333333333333333,0.36,0.444,0.07142857142857142,0.08333333333333333,0.5,0.16,0.1794871794871795,0.5710000000000001,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.4583333333333333,0.2,0.0,0.5,0.5,0.4888888888888889,0.3387096774193548
3558,21200971,Kobe Bryant,0.35789473684210527,0.27990430622009566,0.6946354883081156,0.5273159144893111,0.23076923076923078,0.6981132075471698,0.46236559139784944,0.43065693430656926,0.6114352392065344,0.6385696040868455,0.5476190476190477,0.45901639344262296,0.19889502762430938,0.0,0.08,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.4444444444444444,0.0
3559,21200960,Kobe Bryant,0.3894736842105263,0.504784688995215,0.5419532324621733,0.43230403800475053,0.358974358974359,0.660377358490566,0.3870967741935484,0.35279805352798055,0.7082847141190198,0.3524904214559388,0.30952380952380953,0.4098360655737705,0.6331491712707182,0.4583333333333333,0.66,0.3329999999999999,0.14285714285714285,0.3333333333333333,0.25,0.28,0.20512820512820512,0.875,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.20833333333333334,0.2,0.0,0.4166666666666667,0.16666666666666666,0.4444444444444444,0.5
3560,21200949,Kobe Bryant,0.4,0.3373205741626792,0.6767537826685007,0.3717339667458432,0.2564102564102564,0.5094339622641509,0.5376344086021505,0.5352798053527981,0.5530921820303384,0.4597701149425288,0.38095238095238093,0.3442622950819672,0.6041436464088398,0.16666666666666666,0.28,0.286,0.14285714285714285,0.25,0.3329999999999999,0.04,0.05128205128205128,0.5,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.3333333333333333,0.2,0.0,0.25,0.16666666666666666,0.4777777777777778,0.1774193548387097
3561,21200935,Kobe Bryant,0.3263157894736842,0.4688995215311002,0.312242090784044,0.22802850356294535,0.3333333333333333,0.6226415094339622,0.26881720430107525,0.3041362530413625,0.9031505250875146,0.31928480204342274,0.30952380952380953,0.4262295081967213,0.6560773480662984,0.2916666666666667,0.32,0.4379999999999999,0.07142857142857142,0.16666666666666666,0.25,0.16,0.15384615384615385,0.667,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.375,0.2,0.0,0.16666666666666666,0.3333333333333333,0.6555555555555556,0.3064516129032258
