,GAME_ID,PLAYER_NAME,PTS_home_DamianLillard,FG_PCT_home_DamianLillard,FT_PCT_home_DamianLillard,FG3_PCT_home_DamianLillard,AST_home_DamianLillard,REB_home_DamianLillard,PTS_away_DamianLillard,FG_PCT_away_DamianLillard,FT_PCT_away_DamianLillard,FG3_PCT_away_DamianLillard,AST_away_DamianLillard,REB_away_DamianLillard,MIN_DamianLillard,FGM_DamianLillard,FGA_DamianLillard,FG_PCT_DamianLillard,FG3M_DamianLillard,FG3A_DamianLillard,FG3_PCT_DamianLillard,FTM_DamianLillard,FTA_DamianLillard,FT_PCT_DamianLillard,OREB_DamianLillard,DREB_DamianLillard,REB_DamianLillard,AST_DamianLillard,STL_DamianLillard,BLK_DamianLillard,TO_DamianLillard,PF_DamianLillard,PLUS_MINUS_DamianLillard,PTS_DamianLillard
8194,41300225,Damian Lillard,0.47368421052631576,0.5143540669856458,0.5708390646492434,0.509501187648456,0.41025641025641024,0.5660377358490566,0.27956989247311825,0.39172749391727485,0.5880980163360561,0.3358876117496808,0.3333333333333333,0.4098360655737705,0.6312154696132597,0.2916666666666667,0.36,0.389,0.07142857142857142,0.16666666666666666,0.25,0.08,0.05128205128205128,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.4166666666666667,0.1,0.0,0.3333333333333333,0.16666666666666666,0.3,0.27419354838709675
8195,41300224,Damian Lillard,0.4631578947368421,0.43540669856459324,0.6822558459422283,0.39548693586698325,0.23076923076923078,0.6792452830188679,0.3870967741935484,0.47931873479318704,0.5087514585764293,0.2132822477650063,0.21428571428571427,0.4262295081967213,0.6295580110497238,0.4583333333333333,0.42,0.524,0.14285714285714285,0.25,0.3329999999999999,0.04,0.02564102564102564,1.0,0.0,0.17391304347826086,0.12903225806451613,0.20833333333333334,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666,0.4032258064516129
8196,41300223,Damian Lillard,0.4631578947368421,0.4114832535885167,0.6451169188445667,0.4133016627078384,0.38461538461538464,0.4528301886792453,0.6666666666666666,0.5766423357664233,1.0,0.425287356321839,0.4523809523809524,0.3442622950819672,0.7129834254143645,0.2916666666666667,0.42,0.3329999999999999,0.0,0.25,0.0,0.28,0.1794871794871795,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.375,0.1,0.0,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.3387096774193548
8197,41300222,Damian Lillard,0.5789473684210527,0.6602870813397127,0.21458046767537822,0.7125890736342042,0.48717948717948717,0.4528301886792453,0.44086021505376344,0.4476885644768856,1.0,0.4968071519795658,0.2619047619047619,0.39344262295081966,0.6831491712707183,0.3333333333333333,0.4,0.4,0.07142857142857142,0.25,0.1669999999999999,0.08,0.05128205128205128,1.0,0.0,0.21739130434782608,0.16129032258064516,0.20833333333333334,0.1,0.0,0.08333333333333333,0.16666666666666666,0.34444444444444444,0.3064516129032258
8198,41300221,Damian Lillard,0.6,0.5956937799043062,0.779917469050894,0.520190023752969,0.3333333333333333,0.5283018867924528,0.3870967741935484,0.32116788321167855,0.8121353558926488,0.31928480204342274,0.11904761904761904,0.4426229508196721,0.6118784530386739,0.25,0.3,0.4,0.0,0.041666666666666664,0.0,0.2,0.15384615384615385,0.833,0.16666666666666666,0.08695652173913043,0.12903225806451613,0.125,0.0,0.0,0.5,0.3333333333333333,0.3,0.27419354838709675
8199,41300176,Damian Lillard,0.42105263157894735,0.4066985645933016,0.874828060522696,0.4453681710213776,0.15384615384615385,0.32075471698113206,0.45161290322580644,0.5036496350364961,0.6989498249708285,0.4699872286079183,0.35714285714285715,0.39344262295081966,0.7193370165745856,0.3333333333333333,0.28,0.5710000000000001,0.42857142857142855,0.4166666666666667,0.6,0.12,0.07692307692307693,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.125,0.3,0.1,0.3333333333333333,0.3333333333333333,0.5,0.4032258064516129
8200,41300175,Damian Lillard,0.5157894736842106,0.5167464114832535,0.6946354883081156,0.38004750593824227,0.38461538461538464,0.5849056603773585,0.45161290322580644,0.4574209245742092,0.6954492415402568,0.4597701149425288,0.23809523809523808,0.22950819672131148,0.711878453038674,0.375,0.36,0.5,0.21428571428571427,0.3333333333333333,0.375,0.2,0.1282051282051282,1.0,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.2916666666666667,0.4,0.0,0.16666666666666666,0.3333333333333333,0.4666666666666667,0.41935483870967744
8201,41300174,Damian Lillard,0.6736842105263158,0.569377990430622,0.6327372764786795,0.46674584323040363,0.4358974358974359,0.5094339622641509,0.6881720430107527,0.5888077858880778,0.6627771295215868,0.5019157088122604,0.2857142857142857,0.47540983606557374,0.7812154696132596,0.25,0.26,0.462,0.35714285714285715,0.2916666666666667,0.7140000000000001,0.24,0.1794871794871795,0.857,0.08333333333333333,0.0,0.03225806451612903,0.3333333333333333,0.0,0.0,0.16666666666666666,0.6666666666666666,0.4888888888888889,0.3709677419354839
8202,41300173,Damian Lillard,0.6,0.47607655502392343,0.8033012379642366,0.4394299287410926,0.3333333333333333,0.5660377358490566,0.6989247311827957,0.4452554744525547,0.8413068844807469,0.49425287356321845,0.38095238095238093,0.5409836065573771,0.7870165745856353,0.375,0.32,0.563,0.2857142857142857,0.3333333333333333,0.5,0.32,0.23076923076923078,0.889,0.0,0.2608695652173913,0.1935483870967742,0.25,0.1,0.0,0.16666666666666666,0.6666666666666666,0.4888888888888889,0.4838709677419355
8203,41300172,Damian Lillard,0.4842105263157895,0.4210526315789473,0.7248968363136177,0.2232779097387173,0.20512820512820512,0.4716981132075472,0.6021505376344086,0.5596107055961069,0.8704784130688448,0.4444444444444445,0.4523809523809524,0.3770491803278688,0.6886740331491712,0.125,0.28,0.214,0.14285714285714285,0.2916666666666667,0.286,0.4,0.3076923076923077,0.833,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.4583333333333333,0.0,0.0,0.25,0.8333333333333334,0.6111111111111112,0.2903225806451613
