,GAME_ID,PLAYER_NAME,PTS_home_PaulGeorge,FG_PCT_home_PaulGeorge,FT_PCT_home_PaulGeorge,FG3_PCT_home_PaulGeorge,AST_home_PaulGeorge,REB_home_PaulGeorge,PTS_away_PaulGeorge,FG_PCT_away_PaulGeorge,FT_PCT_away_PaulGeorge,FG3_PCT_away_PaulGeorge,AST_away_PaulGeorge,REB_away_PaulGeorge,MIN_PaulGeorge,FGM_PaulGeorge,FGA_PaulGeorge,FG_PCT_PaulGeorge,FG3M_PaulGeorge,FG3A_PaulGeorge,FG3_PCT_PaulGeorge,FTM_PaulGeorge,FTA_PaulGeorge,FT_PCT_PaulGeorge,OREB_PaulGeorge,DREB_PaulGeorge,REB_PaulGeorge,AST_PaulGeorge,STL_PaulGeorge,BLK_PaulGeorge,TO_PaulGeorge,PF_PaulGeorge,PLUS_MINUS_PaulGeorge,PTS_PaulGeorge
10582,21501082,Paul George,0.6421052631578947,0.6889952153110048,0.8088033012379642,0.5403800475059382,0.41025641025641024,0.4339622641509434,0.5806451612903226,0.5717761557177615,0.8051341890315052,0.5849297573435503,0.47619047619047616,0.18032786885245902,0.5720994475138121,0.3333333333333333,0.42,0.381,0.21428571428571427,0.4166666666666667,0.3,0.32,0.2564102564102564,0.8,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.041666666666666664,0.3,0.0,0.3333333333333333,0.3333333333333333,0.32222222222222224,0.43548387096774194
10583,21501068,Paul George,0.3473684210526316,0.47607655502392343,0.8170563961485557,0.41567695961995244,0.46153846153846156,0.5094339622641509,0.3010752688172043,0.40389294403892934,0.6662777129521588,0.31928480204342274,0.2619047619047619,0.4426229508196721,0.32983425414364637,0.25,0.18,0.667,0.07142857142857142,0.125,0.3329999999999999,0.08,0.07692307692307693,0.667,0.0,0.17391304347826086,0.12903225806451613,0.08333333333333333,0.1,0.1,0.08333333333333333,0.0,0.5555555555555556,0.24193548387096775
10584,21501045,Paul George,0.3368421052631579,0.4186602870813399,0.7881705639614855,0.4572446555819477,0.2564102564102564,0.5283018867924528,0.20430107526881722,0.3454987834549876,0.5834305717619603,0.28352490421455945,0.2619047619047619,0.39344262295081966,0.5773480662983426,0.16666666666666666,0.32,0.25,0.07142857142857142,0.20833333333333334,0.2,0.24,0.15384615384615385,1.0,0.0,0.2608695652173913,0.1935483870967742,0.125,0.2,0.0,0.08333333333333333,0.5,0.5666666666666667,0.24193548387096775
10585,21501031,Paul George,0.5473684210526316,0.5382775119617224,0.6327372764786795,0.4857482185273158,0.5128205128205128,0.32075471698113206,0.6344086021505376,0.6788321167883212,0.7759626604434071,0.4559386973180077,0.5238095238095238,0.4098360655737705,0.6770718232044198,0.5833333333333334,0.58,0.483,0.2857142857142857,0.4166666666666667,0.4,0.52,0.38461538461538464,0.867,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.16666666666666666,0.2,0.0,0.16666666666666666,0.3333333333333333,0.5222222222222223,0.7258064516129032
10586,21501012,Paul George,0.3684210526315789,0.3062200956937799,0.5818431911966987,0.339667458432304,0.3333333333333333,0.5849056603773585,0.4838709677419355,0.2871046228710462,0.7537922987164528,0.40613026819923376,0.16666666666666666,0.6065573770491803,0.6997237569060774,0.2916666666666667,0.48,0.292,0.07142857142857142,0.375,0.111,0.12,0.15384615384615385,0.5,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.16666666666666666,0.2,0.1,0.3333333333333333,0.6666666666666666,0.37777777777777777,0.2903225806451613
10587,21500997,Paul George,0.4631578947368421,0.49521531100478444,0.6066024759284733,0.4952494061757719,0.2564102564102564,0.5283018867924528,0.45161290322580644,0.33333333333333304,0.7876312718786463,0.3295019157088123,0.4523809523809524,0.4918032786885246,0.5787292817679558,0.375,0.32,0.563,0.14285714285714285,0.125,0.667,0.2,0.15384615384615385,0.833,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.16666666666666666,0.4,0.1,0.25,0.6666666666666666,0.5111111111111111,0.4032258064516129
10588,21500984,Paul George,0.47368421052631576,0.5119617224880382,0.8624484181568088,0.5938242280285035,0.48717948717948717,0.6226415094339622,0.20430107526881722,0.3236009732360097,0.4994165694282381,0.2656449553001277,0.47619047619047616,0.29508196721311475,0.41740331491712707,0.125,0.3,0.2,0.07142857142857142,0.20833333333333334,0.2,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.25,0.2,0.0,0.08333333333333333,0.16666666666666666,0.13333333333333333,0.11290322580645161
10589,21500973,Paul George,0.4842105263157895,0.5382775119617224,0.7702888583218707,0.43230403800475053,0.5641025641025641,0.4339622641509434,0.6021505376344086,0.5425790754257906,0.9194865810968496,0.40996168582375486,0.47619047619047616,0.36065573770491804,0.6052486187845304,0.25,0.32,0.375,0.21428571428571427,0.3333333333333333,0.375,0.2,0.15384615384615385,0.833,0.16666666666666666,0.34782608695652173,0.3225806451612903,0.25,0.2,0.0,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.3225806451612903
10590,21500939,Paul George,0.42105263157894735,0.3660287081339712,0.9078404401650619,0.520190023752969,0.28205128205128205,0.5849056603773585,0.3763440860215054,0.2627737226277372,0.8413068844807469,0.1826309067688378,0.2619047619047619,0.5245901639344263,0.6091160220994475,0.2916666666666667,0.4,0.35,0.14285714285714285,0.20833333333333334,0.4,0.28,0.1794871794871795,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.08333333333333333,0.1,0.1,0.08333333333333333,0.3333333333333333,0.5444444444444444,0.3709677419354839
10591,21500924,Paul George,0.42105263157894735,0.43301435406698535,0.484181568088033,0.4750593824228028,0.4358974358974359,0.5471698113207547,0.4731182795698925,0.48661800486618007,0.941656942823804,0.425287356321839,0.23809523809523808,0.36065573770491804,0.6325966850828728,0.5416666666666666,0.44,0.591,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.32,0.20512820512820512,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.08333333333333333,0.1,0.0,0.25,0.5,0.45555555555555555,0.6129032258064516
10592,21500912,Paul George,0.5157894736842106,0.5358851674641147,0.7606602475928472,0.4976247030878859,0.3076923076923077,0.4528301886792453,0.4838709677419355,0.40145985401459844,0.8331388564760793,0.40996168582375486,0.4523809523809524,0.4262295081967213,0.6033149171270717,0.4583333333333333,0.46,0.478,0.2857142857142857,0.375,0.444,0.36,0.2564102564102564,0.9,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.2916666666666667,0.5,0.1,0.08333333333333333,0.6666666666666666,0.4666666666666667,0.5645161290322581
