,GAME_ID,PLAYER_NAME,PTS_home_MarcGasol,FG_PCT_home_MarcGasol,FT_PCT_home_MarcGasol,FG3_PCT_home_MarcGasol,AST_home_MarcGasol,REB_home_MarcGasol,PTS_away_MarcGasol,FG_PCT_away_MarcGasol,FT_PCT_away_MarcGasol,FG3_PCT_away_MarcGasol,AST_away_MarcGasol,REB_away_MarcGasol,MIN_MarcGasol,FGM_MarcGasol,FGA_MarcGasol,FG_PCT_MarcGasol,FG3M_MarcGasol,FG3A_MarcGasol,FG3_PCT_MarcGasol,FTM_MarcGasol,FTA_MarcGasol,FT_PCT_MarcGasol,OREB_MarcGasol,DREB_MarcGasol,REB_MarcGasol,AST_MarcGasol,STL_MarcGasol,BLK_MarcGasol,TO_MarcGasol,PF_MarcGasol,PLUS_MINUS_MarcGasol,PTS_MarcGasol
18026,21301182,Marc Gasol,0.6105263157894737,0.6842105263157893,0.656121045392022,0.4572446555819477,0.5128205128205128,0.6037735849056604,0.41935483870967744,0.47931873479318704,0.5880980163360561,0.425287356321839,0.2857142857142857,0.26229508196721313,0.5077348066298343,0.375,0.24,0.75,0.07142857142857142,0.041666666666666664,1.0,0.08,0.07692307692307693,0.667,0.0,0.43478260869565216,0.3225806451612903,0.08333333333333333,0.0,0.2,0.08333333333333333,0.0,0.6555555555555556,0.3387096774193548
18027,21301167,Marc Gasol,0.5052631578947369,0.7033492822966507,0.5419532324621733,0.41567695961995244,0.38461538461538464,0.4528301886792453,0.4946236559139785,0.6690997566909975,0.9031505250875146,0.7662835249042146,0.47619047619047616,0.11475409836065574,0.7386740331491713,0.3333333333333333,0.32,0.5,0.0,0.0,0.0,0.16,0.1794871794871795,0.5710000000000001,0.25,0.4782608695652174,0.45161290322580644,0.125,0.2,0.1,0.16666666666666666,0.6666666666666666,0.5555555555555556,0.3225806451612903
18028,21301154,Marc Gasol,0.5578947368421052,0.7200956937799041,0.9229711141678129,0.4857482185273158,0.48717948717948717,0.4339622641509434,0.3870967741935484,0.4768856447688564,0.5880980163360561,0.4559386973180077,0.42857142857142855,0.2786885245901639,0.42707182320441983,0.125,0.14,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.20833333333333334,0.1,0.1,0.08333333333333333,0.5,0.25555555555555554,0.0967741935483871
18029,21301129,Marc Gasol,0.43157894736842106,0.30861244019138756,0.8555708390646493,0.21615201900237527,0.2564102564102564,0.39622641509433965,0.3870967741935484,0.2846715328467153,0.8179696616102685,0.3882503192848021,0.2857142857142857,0.4262295081967213,0.5925414364640884,0.3333333333333333,0.32,0.5,0.0,0.0,0.0,0.32,0.2564102564102564,0.8,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.125,0.0,0.1,0.25,1.0,0.5,0.3870967741935484
18030,21301122,Marc Gasol,0.45263157894736844,0.6555023923444976,0.5708390646492434,0.3717339667458432,0.5897435897435898,0.5471698113207547,0.34408602150537637,0.42579075425790747,0.6114352392065344,0.4648786717752235,0.47619047619047616,0.29508196721311475,0.5519337016574585,0.375,0.36,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.22580645161290322,0.16666666666666666,0.1,0.0,0.0,0.3333333333333333,0.26666666666666666,0.2903225806451613
18031,21301109,Marc Gasol,0.3473684210526316,0.5645933014354066,0.42640990371389265,0.3562945368171021,0.3076923076923077,0.49056603773584906,0.40860215053763443,0.48905109489051096,0.49241540256709443,0.7100893997445723,0.30952380952380953,0.3770491803278688,0.5499999999999999,0.25,0.38,0.316,0.0,0.0,0.0,0.04,0.07692307692307693,0.3329999999999999,0.3333333333333333,0.17391304347826086,0.25806451612903225,0.08333333333333333,0.0,0.1,0.16666666666666666,0.3333333333333333,0.4111111111111111,0.20967741935483872
18032,21301099,Marc Gasol,0.4842105263157895,0.6291866028708134,0.8349381017881705,0.39548693586698325,0.38461538461538464,0.41509433962264153,0.45161290322580644,0.5231143552311436,0.5460910151691949,0.37547892720306514,0.5714285714285714,0.3442622950819672,0.5958563535911603,0.3333333333333333,0.34,0.471,0.0,0.041666666666666664,0.0,0.16,0.15384615384615385,0.667,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.16666666666666666,0.0,0.1,0.08333333333333333,0.8333333333333334,0.4,0.3225806451612903
18033,21301086,Marc Gasol,0.43157894736842106,0.5669856459330143,0.7056396148555707,0.5344418052256532,0.358974358974359,0.49056603773584906,0.3978494623655914,0.6326034063260341,0.4900816802800466,0.2132822477650063,0.47619047619047616,0.21311475409836064,0.6074585635359115,0.2916666666666667,0.32,0.4379999999999999,0.0,0.041666666666666664,0.0,0.12,0.1282051282051282,0.6,0.25,0.17391304347826086,0.22580645161290322,0.041666666666666664,0.2,0.2,0.25,0.3333333333333333,0.37777777777777777,0.27419354838709675
18034,21301070,Marc Gasol,0.29473684210526313,0.49521531100478444,0.5763411279229712,0.3717339667458432,0.358974358974359,0.33962264150943394,0.3763440860215054,0.5109489051094891,0.9276546091015169,0.5670498084291189,0.42857142857142855,0.3442622950819672,0.5726519337016573,0.2916666666666667,0.24,0.583,0.0,0.0,0.0,0.16,0.1282051282051282,0.8,0.0,0.30434782608695654,0.22580645161290322,0.16666666666666666,0.2,0.0,0.08333333333333333,0.5,0.5222222222222223,0.2903225806451613
18035,21301051,Marc Gasol,0.5263157894736842,0.6459330143540669,0.36451169188445653,0.5938242280285035,0.4358974358974359,0.6981132075471698,0.3870967741935484,0.32116788321167855,0.8249708284714119,0.37292464878671777,0.35714285714285715,0.36065573770491804,0.4425414364640884,0.25,0.26,0.462,0.0,0.041666666666666664,0.0,0.08,0.1282051282051282,0.4,0.3333333333333333,0.34782608695652173,0.3870967741935484,0.125,0.1,0.0,0.08333333333333333,0.16666666666666666,0.6,0.22580645161290322
