,GAME_ID,PLAYER_NAME,PTS_home_AnthonyDavis,FG_PCT_home_AnthonyDavis,FT_PCT_home_AnthonyDavis,FG3_PCT_home_AnthonyDavis,AST_home_AnthonyDavis,REB_home_AnthonyDavis,PTS_away_AnthonyDavis,FG_PCT_away_AnthonyDavis,FT_PCT_away_AnthonyDavis,FG3_PCT_away_AnthonyDavis,AST_away_AnthonyDavis,REB_away_AnthonyDavis,MIN_AnthonyDavis,FGM_AnthonyDavis,FGA_AnthonyDavis,FG_PCT_AnthonyDavis,FG3M_AnthonyDavis,FG3A_AnthonyDavis,FG3_PCT_AnthonyDavis,FTM_AnthonyDavis,FTA_AnthonyDavis,FT_PCT_AnthonyDavis,OREB_AnthonyDavis,DREB_AnthonyDavis,REB_AnthonyDavis,AST_AnthonyDavis,STL_AnthonyDavis,BLK_AnthonyDavis,TO_AnthonyDavis,PF_AnthonyDavis,PLUS_MINUS_AnthonyDavis,PTS_AnthonyDavis
9609,21800338,Anthony Davis,0.5263157894736842,0.4114832535885167,0.656121045392022,0.33016627078384797,0.4358974358974359,0.4528301886792453,0.6774193548387096,0.6472019464720195,0.8051341890315052,0.4393358876117497,0.6190476190476191,0.4918032786885246,0.618232044198895,0.5833333333333334,0.38,0.737,0.14285714285714285,0.125,0.667,0.24,0.15384615384615385,1.0,0.3333333333333333,0.6521739130434783,0.6129032258064516,0.3333333333333333,0.2,0.2,0.3333333333333333,0.6666666666666666,0.6333333333333333,0.5806451612903226
9610,21800324,Anthony Davis,0.49473684210526314,0.41387559808612434,0.484181568088033,0.39548693586698325,0.358974358974359,0.5471698113207547,0.4838709677419355,0.4403892944038932,0.8389731621936989,0.27330779054916987,0.5,0.4262295081967213,0.6795580110497237,0.625,0.46,0.652,0.14285714285714285,0.20833333333333334,0.4,0.36,0.2564102564102564,0.9,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.08333333333333333,0.1,0.4,0.16666666666666666,0.3333333333333333,0.5777777777777777,0.6612903225806451
9611,21800312,Anthony Davis,0.6947368421052632,0.5430622009569377,0.7056396148555707,0.3634204275534441,0.41025641025641024,0.8867924528301887,0.5161290322580645,0.45255474452554767,0.4900816802800466,0.425287356321839,0.5238095238095238,0.29508196721311475,0.5701657458563536,0.375,0.42,0.429,0.14285714285714285,0.25,0.3329999999999999,0.32,0.23076923076923078,0.889,0.3333333333333333,0.4782608695652174,0.4838709677419355,0.125,0.1,0.2,0.25,0.16666666666666666,0.7333333333333333,0.45161290322580644
9612,21800298,Anthony Davis,0.5052631578947369,0.44258373205741625,0.9050894085281982,0.4453681710213776,0.3333333333333333,0.4339622641509434,0.7311827956989247,0.6058394160583941,0.8833138856476079,0.6219667943805876,0.5476190476190477,0.36065573770491804,0.6171270718232044,0.3333333333333333,0.38,0.421,0.0,0.08333333333333333,0.0,0.44,0.3076923076923077,0.917,0.3333333333333333,0.5217391304347826,0.5161290322580645,0.20833333333333334,0.3,0.3,0.4166666666666667,0.3333333333333333,0.34444444444444444,0.43548387096774194
9613,21800269,Anthony Davis,0.5789473684210527,0.46411483253588515,0.6437414030261348,0.43230403800475053,0.358974358974359,0.5471698113207547,0.5698924731182796,0.36496350364963503,0.7187864644107351,0.31928480204342274,0.5238095238095238,0.5737704918032787,0.5306629834254143,0.5,0.38,0.632,0.07142857142857142,0.041666666666666664,1.0,0.32,0.2564102564102564,0.8,0.25,0.34782608695652173,0.3548387096774194,0.16666666666666666,0.0,0.0,0.0,0.5,0.4111111111111111,0.532258064516129
9614,21800253,Anthony Davis,0.6526315789473685,0.4593301435406698,0.8418156808803301,0.4097387173396674,0.48717948717948717,0.5660377358490566,0.6881720430107527,0.4452554744525547,0.7176196032672112,0.46871008939974473,0.47619047619047616,0.5573770491803278,0.6792817679558011,0.16666666666666666,0.26,0.308,0.0,0.08333333333333333,0.0,0.16,0.1794871794871795,0.5710000000000001,0.5,0.43478260869565216,0.5161290322580645,0.25,0.5,0.5,0.5,0.5,0.4,0.1935483870967742
9615,21800246,Anthony Davis,0.8526315789473684,0.7679425837320573,0.8033012379642366,0.4572446555819477,0.6666666666666666,0.4716981132075472,0.7526881720430108,0.5669099756690997,0.7666277712952159,0.6385696040868455,0.42857142857142855,0.39344262295081966,0.5328729281767955,0.5416666666666666,0.44,0.591,0.0,0.041666666666666664,0.0,0.12,0.07692307692307693,1.0,0.25,0.2608695652173913,0.2903225806451613,0.16666666666666666,0.2,0.2,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.46774193548387094
9616,21800228,Anthony Davis,0.6947368421052632,0.5406698564593301,0.8789546079779917,0.4750593824228028,0.5384615384615384,0.5471698113207547,0.6344086021505376,0.5790754257907542,0.5507584597432905,0.4916985951468711,0.6190476190476191,0.3770491803278688,0.6251381215469614,0.4166666666666667,0.4,0.5,0.0,0.041666666666666664,0.0,0.8,0.5384615384615384,0.952,0.3333333333333333,0.17391304347826086,0.25806451612903225,0.3333333333333333,0.0,0.1,0.0,0.6666666666666666,0.6,0.6451612903225806
9617,21800222,Anthony Davis,0.7368421052631579,0.5454545454545453,0.6134800550206329,0.34916864608076004,0.48717948717948717,0.6981132075471698,0.7311827956989247,0.5936739659367396,0.6592765460910152,0.4137931034482759,0.2619047619047619,0.39344262295081966,0.6693370165745856,0.6666666666666666,0.5,0.64,0.07142857142857142,0.16666666666666666,0.25,0.4,0.38461538461538464,0.667,0.3333333333333333,0.5652173913043478,0.5483870967741935,0.20833333333333334,0.1,0.1,0.16666666666666666,0.3333333333333333,0.5888888888888889,0.6935483870967742
9618,21800208,Anthony Davis,0.5052631578947369,0.3684210526315788,0.7138927097661624,0.520190023752969,0.5384615384615384,0.5660377358490566,0.4731182795698925,0.437956204379562,0.5460910151691949,0.40996168582375486,0.5,0.4262295081967213,0.6759668508287292,0.375,0.5,0.36,0.14285714285714285,0.125,0.667,0.36,0.2564102564102564,0.9,0.16666666666666666,0.391304347826087,0.3548387096774194,0.08333333333333333,0.2,0.4,0.0,0.3333333333333333,0.5444444444444444,0.46774193548387094
9619,21800192,Anthony Davis,0.5368421052631579,0.3468899521531101,0.8129298486932601,0.343230403800475,0.358974358974359,0.49056603773584906,0.7526881720430108,0.7274939172749392,0.5507584597432905,0.4725415070242657,0.6190476190476191,0.5573770491803278,0.6582872928176796,0.4583333333333333,0.4,0.55,0.07142857142857142,0.08333333333333333,0.5,0.08,0.05128205128205128,1.0,0.6666666666666666,0.5217391304347826,0.6451612903225806,0.25,0.0,0.2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4032258064516129
