,GAME_ID,PLAYER_NAME,PTS_home_PauGasol,FG_PCT_home_PauGasol,FT_PCT_home_PauGasol,FG3_PCT_home_PauGasol,AST_home_PauGasol,REB_home_PauGasol,PTS_away_PauGasol,FG_PCT_away_PauGasol,FT_PCT_away_PauGasol,FG3_PCT_away_PauGasol,AST_away_PauGasol,REB_away_PauGasol,MIN_PauGasol,FGM_PauGasol,FGA_PauGasol,FG_PCT_PauGasol,FG3M_PauGasol,FG3A_PauGasol,FG3_PCT_PauGasol,FTM_PauGasol,FTA_PauGasol,FT_PCT_PauGasol,OREB_PauGasol,DREB_PauGasol,REB_PauGasol,AST_PauGasol,STL_PauGasol,BLK_PauGasol,TO_PauGasol,PF_PauGasol,PLUS_MINUS_PauGasol,PTS_PauGasol
13077,21700573,Pau Gasol,0.4631578947368421,0.5119617224880382,0.3892709766162311,0.4358669833729217,0.3333333333333333,0.5094339622641509,0.3548387096774194,0.42822384428223836,0.6114352392065344,0.29757343550447,0.42857142857142855,0.4262295081967213,0.4146408839779005,0.25,0.16,0.75,0.14285714285714285,0.125,0.667,0.04,0.05128205128205128,0.5,0.0,0.30434782608695654,0.22580645161290322,0.0,0.0,0.0,0.16666666666666666,0.5,0.6444444444444445,0.24193548387096775
13078,21700555,Pau Gasol,0.5578947368421052,0.4617224880382775,0.6795048143053645,0.37767220902612825,0.38461538461538464,0.5283018867924528,0.5376344086021505,0.4914841849148416,0.8483080513418904,0.4086845466155811,0.2619047619047619,0.3770491803278688,0.2121546961325967,0.0,0.08,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.34444444444444444,0.0
13079,21700550,Pau Gasol,0.3368421052631579,0.3468899521531101,0.6946354883081156,0.37767220902612825,0.3333333333333333,0.6226415094339622,0.4731182795698925,0.32116788321167855,0.7946324387397901,0.4725415070242657,0.3333333333333333,0.4918032786885246,0.4395027624309392,0.08333333333333333,0.18,0.222,0.07142857142857142,0.125,0.3329999999999999,0.24,0.20512820512820512,0.75,0.3333333333333333,0.17391304347826086,0.25806451612903225,0.041666666666666664,0.0,0.1,0.08333333333333333,0.0,0.4,0.1774193548387097
13080,21700530,Pau Gasol,0.35789473684210527,0.4473684210526315,0.7427785419532323,0.39548693586698325,0.358974358974359,0.5283018867924528,0.24731182795698925,0.2992700729927007,0.9101516919486582,0.2452107279693487,0.3333333333333333,0.4262295081967213,0.35994475138121546,0.16666666666666666,0.18,0.444,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.30434782608695654,0.3225806451612903,0.041666666666666664,0.0,0.0,0.25,0.0,0.32222222222222224,0.12903225806451613
13081,21700519,Pau Gasol,0.631578947368421,0.6124401913875598,0.6121045392022008,0.5344418052256532,0.5128205128205128,0.49056603773584906,0.5483870967741935,0.5109489051094891,0.8938156359393232,0.4559386973180077,0.6428571428571429,0.39344262295081966,0.4298342541436464,0.2916666666666667,0.22,0.636,0.07142857142857142,0.08333333333333333,0.5,0.08,0.07692307692307693,0.667,0.16666666666666666,0.391304347826087,0.3548387096774194,0.2916666666666667,0.0,0.0,0.0,0.3333333333333333,0.6,0.27419354838709675
13082,21700502,Pau Gasol,0.5263157894736842,0.6124401913875598,0.7702888583218707,0.520190023752969,0.2564102564102564,0.49056603773584906,0.44086021505376344,0.42092457420924567,0.7409568261376897,0.47892720306513414,0.4523809523809524,0.4098360655737705,0.4748618784530386,0.25,0.2,0.6,0.14285714285714285,0.125,0.667,0.04,0.05128205128205128,0.5,0.08333333333333333,0.4782608695652174,0.3870967741935484,0.20833333333333334,0.0,0.1,0.08333333333333333,0.0,0.6111111111111112,0.24193548387096775
13083,21700492,Pau Gasol,0.42105263157894735,0.49760765550239233,0.49931224209078406,0.6472684085510688,0.3333333333333333,0.4716981132075472,0.5591397849462365,0.6180048661800486,0.7876312718786463,0.6104725415070243,0.5952380952380952,0.39344262295081966,0.5082872928176796,0.20833333333333334,0.16,0.625,0.14285714285714285,0.125,0.667,0.08,0.07692307692307693,0.667,0.0,0.4782608695652174,0.3548387096774194,0.4166666666666667,0.0,0.0,0.08333333333333333,0.6666666666666666,0.4888888888888889,0.22580645161290322
13084,21700463,Pau Gasol,0.3368421052631579,0.33253588516746413,0.5089408528198074,0.28503562945368166,0.2564102564102564,0.37735849056603776,0.3978494623655914,0.6642335766423357,0.8051341890315052,0.45083014048531295,0.30952380952380953,0.5409836065573771,0.5535911602209944,0.3333333333333333,0.28,0.5710000000000001,0.07142857142857142,0.125,0.3329999999999999,0.12,0.07692307692307693,1.0,0.3333333333333333,0.5652173913043478,0.5483870967741935,0.20833333333333334,0.0,0.2,0.3333333333333333,0.3333333333333333,0.4888888888888889,0.3225806451612903
13085,21700449,Pau Gasol,0.5263157894736842,0.5526315789473684,0.7248968363136177,0.4453681710213776,0.358974358974359,0.5283018867924528,0.3763440860215054,0.4720194647201946,0.41656942823803966,0.39591315453384424,0.40476190476190477,0.36065573770491804,0.36491712707182317,0.08333333333333333,0.14,0.286,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.3333333333333333,0.34782608695652173,0.3870967741935484,0.125,0.1,0.1,0.16666666666666666,0.3333333333333333,0.5,0.12903225806451613
13086,21700435,Pau Gasol,0.4105263157894737,0.4688995215311002,0.7702888583218707,0.2375296912114014,0.15384615384615385,0.4528301886792453,0.43010752688172044,0.5888077858880778,0.8704784130688448,0.4559386973180077,0.4523809523809524,0.29508196721311475,0.2441988950276243,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.0,0.0,0.0,0.0,0.36666666666666664,0.0
